Waktu;Hari;Kelompok_Umur_Pengemudi;Jenis_Kelamin_Pengemudi;Pendidikan;Hubungan_Pengemudi_Kendaraan;Pengalaman_Mengemudi;Jenis_Kendaraan;Pemilik_Kendaraan;Usia_Kendaraan;Kerusakan_Kendaraan;Lokasi_Kecelakaan;Jalur_atau_Median;Kondisi_Jalan;Jenis_Persimpangan;Jenis_Permukaan_Jalan;Kondisi_Permukaan_Jalan;Kondisi_Pencahayaan;Kondisi_Cuaca;Jenis_Tabrakan;Jumlah_Kendaraan_Terlibat;Jumlah_Korban;Pergerakan_Kendaraan;Kelas_Korban;Jenis_Kelamin_Korban;Kelompok_Umur_Korban;Keparahan_Korban;Pekerjaan_Korban;Kondisi_Korban;Pergerakan_Pejalan_Kaki;Penyebab_Kecelakaan;Tingkat_Keparahan_Kecelakaan
19:12:00;Selasa;31-50;Laki-laki;SMP;Karyawan;5-10 Tahun;Lainnya;Pemerintah;5-10 Tahun;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Lainnya;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Karyawan;Normal;Bukan Pejalan Kaki;Lainnya;Cedera Ringan
11:38:00;Sabtu;diAtas 51;Laki-laki;Sekolah Dasar;Karyawan;2-5 Tahun;Taksi;Milik Pribadi;2-5 Tahun;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Median;Jalan Lurus dengan Kemiringan Landai di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Pejalan Kaki;2;3;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;3;Lainnya;Normal;Bukan Pejalan Kaki;Lainnya;Cedera Ringan
11:38:00;Sabtu;31-50;Laki-laki;Sekolah Dasar;Milik Pribadi;5-10 Tahun;Mobil;Milik Pribadi;;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;3;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;3;Karyawan;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
11:38:00;Sabtu;31-50;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Station Wagon;Milik Pribadi;2-5 Tahun;; Church areas;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;2;3;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Ringan
11:38:00;Sabtu;18-30;Tidak Diketahui;SMP;Karyawan;5-10 Tahun;Mobil;Milik Pribadi;5-10 Tahun;;Lainnya;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;3;Berjalan Lurus;Penumpang;Perempuan;18-30;3;Karyawan;Normal;Bukan Pejalan Kaki;Menyalip;Cedera Ringan
13:30:00;Kamis;18-30;Laki-laki;SMA;Karyawan;5-10 Tahun;Public (12 seats);Organisasi;2-5 Tahun;; Industrial areas;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Kendaraan Terguling;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;3;;;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Pejalan Kaki;Cedera Ringan
13:30:00;Kamis;31-50;Laki-laki;SMP;Karyawan;5-10 Tahun;;Milik Pribadi;;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Karyawan;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
12:39:00;Selasa;18-30;Tidak Diketahui;SMP;Karyawan;Lebih dari 10 Tahun;Mobil;Pemerintah;Lebih dari 10 Tahun;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Diketahui;Jalan Aspal;Basah;Siang;Hujan;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Karyawan;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
12:39:00;Selasa;diAtas 51;Laki-laki;SMP;;1-2 Tahun;Truk Besar;Milik Pribadi;;Tidak Ada Kerusakan;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Diketahui;Jalan Berkerikil;Basah;Siang;Hujan;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;Karyawan;Normal;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
12:30:00;Jumat;18-30;Laki-laki;SMP;Karyawan;2-5 Tahun;;Milik Pribadi;;Tidak Ada Kerusakan; Industrial areas;Tidak Diketahui;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
12:30:00;Jumat;31-50;Laki-laki;SMP;Karyawan;1-2 Tahun;Angkutan Umum (>45 Kursi);Milik Pribadi;1-2 Tahun;Tidak Ada Kerusakan; Industrial areas;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Menyalip;Cedera Ringan
16:55:00;Minggu;31-50;Laki-laki;;;;;Milik Pribadi;;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;diBawah 51;3;Pelajar/Mahasiswa;Normal;Bukan Pejalan Kaki;Lainnya;Cedera Ringan
16:55:00;Minggu;31-50;Laki-laki;Sekolah Dasar;Karyawan;5-10 Tahun;Public (12 seats);Organisasi;Lebih dari 10 Tahun;; Hospital areas;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Mengemudi Terlalu ke Kiri;Cedera Ringan
18:25:00;Senin;Tidak Diketahui;Perempuan;SMP;Karyawan;5-10 Tahun;Public (12 seats);Milik Pribadi;Tidak Diketahui;;Area Perkantoran;Jalan Satu Arah;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Tanah;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Penumpang;Perempuan;diAtas 51;3;Wiraswasta;Normal;Bukan Pejalan Kaki;Mengemudi dengan Kecepatan Tinggi;Cedera Ringan
18:25:00;Senin;31-50;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Mobil;Milik Pribadi;2-5 Tahun;Tidak Ada Kerusakan; Church areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;2;1;Berjalan Lurus;Penumpang;Perempuan;31-50;3;;;Bukan Pejalan Kaki;Tidak Diketahui;Cedera Ringan
13:01:00;Kamis;31-50;Tidak Diketahui;SMP;Karyawan;2-5 Tahun;;Organisasi;5-10 Tahun;Tidak Ada Kerusakan; Hospital areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Pegunungan;Persimpangan Bentuk O;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;2;1;Berjalan Lurus;Penumpang;Perempuan;31-50;3;;;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
13:01:00;Kamis;18-30;Laki-laki;SMP;Milik Pribadi;Lebih dari 10 Tahun;Mobil;Milik Pribadi;Lebih dari 10 Tahun;Tidak Ada Kerusakan;Area Perkantoran;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Bentuk O;;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Tidak Diketahui;Pengemudi atau Pengendara;Laki-laki;18-30;3;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
13:45:00;Rabu;18-30;Laki-laki;SMP;Karyawan;2-5 Tahun;Truk Besar;Milik Pribadi;2-5 Tahun;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan di Lereng Curam;Tidak Ada Persimpangan;Jalan Berkerikil;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Lainnya;Cedera Ringan
13:45:00;Rabu;31-50;Laki-laki;Sekolah Dasar;Lainnya;5-10 Tahun;Public (12 seats);Milik Pribadi;1-2 Tahun;;Area Perkantoran;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Ringan
18:45:00;Senin;18-30;Laki-laki;Sekolah Dasar;Karyawan;5-10 Tahun;Truk Sedang;Milik Pribadi;2-5 Tahun;;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Pegunungan;Persimpangan Umum;;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;1;Berputar Balik;Penumpang;Laki-laki;18-30;3;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
18:45:00;Senin;31-50;Laki-laki;SMP;Tidak Diketahui;5-10 Tahun;Mobil;Milik Pribadi;;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Median;Turunan Curam di Daerah Pegunungan;Persimpangan Umum;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan dengan Objek di Pinggir Jalan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Pejalan Kaki;Cedera Ringan
11:02:00;Kamis;31-50;Laki-laki;SMP;Karyawan;5-10 Tahun;Mobil;Milik Pribadi;1-2 Tahun;Tidak Ada Kerusakan;Area Perkantoran;Jalan Dua Arah Tanpa Median;Jalan Lurus dengan Kemiringan Landai di Daerah Datar;Tidak Ada Persimpangan;Jalan Tanah;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;4;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;Pengemudi;Normal;Bukan Pejalan Kaki;Menyalip;Cedera Ringan
11:02:00;Kamis;31-50;Laki-laki;Sekolah Dasar;Karyawan;Lebih dari 10 Tahun;Mobil;Milik Pribadi;;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;4;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;diAtas 51;3;Wiraswasta;Normal;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
11:02:00;Kamis;31-50;Laki-laki;SMP;;Kurang dari 1 Tahun;Bajaj;Milik Pribadi;Tidak Diketahui;;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;4;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Ringan
11:02:00;Kamis;31-50;Laki-laki;SMP;Karyawan;5-10 Tahun;Public (12 seats);Milik Pribadi;2-5 Tahun;;Area Perkantoran;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;4;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;31-50;3;Wiraswasta;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Pejalan Kaki;Cedera Ringan
15:55:00;Selasa;diAtas 51;Laki-laki;Sekolah Dasar;Karyawan;1-2 Tahun;Truk Sedang;Milik Pribadi;5-10 Tahun;;Area Perkantoran;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Pegunungan;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;1;Kendaraan Terbalik;Pejalan Kaki;Laki-laki;31-50;3;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Berat
15:00:00;Rabu;diAtas 51;Tidak Diketahui;;Tidak Diketahui;;;;;;Area Perkantoran;Lainnya;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;Normal;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
20:00:00;Minggu;31-50;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;;Milik Pribadi;5-10 Tahun;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus dengan Kemiringan Landai di Daerah Datar;Persimpangan Bentuk Y;Jalan Tanah;Kering;Malam (Lampu Menyala);Normal;Tabrakan dengan Objek di Pinggir Jalan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;18-30;3;Wiraswasta;;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
20:00:00;Minggu;diBawah 51;Laki-laki;SMA;Milik Pribadi;2-5 Tahun;Mobil;Milik Pribadi;;Tidak Ada Kerusakan; Church areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
18:48:00;Rabu;31-50;Laki-laki;SMP;Karyawan;1-2 Tahun;Truk Sedang;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan; Industrial areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Basah;Malam (Lampu Menyala);Normal;Tabrakan dengan Pejalan Kaki;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;31-50;3;Lainnya;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Berat
18:48:00;Rabu;31-50;Laki-laki;SMP;Karyawan;1-2 Tahun;Truk Besar;Milik Pribadi;1-2 Tahun;Tidak Ada Kerusakan;Area Perkantoran;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Basah;Malam (Lampu Menyala);Normal;Tabrakan dengan Objek di Pinggir Jalan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;2;Pengemudi;;Bukan Pejalan Kaki;Kendaraan Terguling;Cedera Berat
15:55:00;Minggu;diAtas 51;Laki-laki;Perguruan Tinggi;Milik Pribadi;2-5 Tahun;Pickup;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan; Church areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Tidak Diketahui;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;1;2;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
15:55:00;Minggu;diAtas 51;Laki-laki;;Tidak Diketahui;;Truk Sedang;Milik Pribadi;;;Area Perkantoran;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Tidak Diketahui;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;2;Kendaraan Terbalik;Pejalan Kaki;Perempuan;diBawah 51;3;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
23:25:00;Rabu;diAtas 51;Tidak Diketahui;Sekolah Dasar;Milik Pribadi;2-5 Tahun;Station Wagon;Milik Pribadi;;Tidak Ada Kerusakan;Area Perkantoran;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Kendaraan Terguling;2;3;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;18-30;3;Pengemudi;;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
23:25:00;Rabu;diAtas 51;Laki-laki;SMP;Karyawan;1-2 Tahun;Lainnya;Milik Pribadi;;;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;3;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
23:25:00;Rabu;31-50;Laki-laki;;Milik Pribadi;5-10 Tahun;Lainnya;Milik Pribadi;5-10 Tahun;;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;3;Berputar Balik;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Ringan
07:40:00;Senin;18-30;Tidak Diketahui;SMP;Karyawan;Kurang dari 1 Tahun;Truk Sedang;Milik Pribadi;5-10 Tahun;;Area Permukiman;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;31-50;3;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Berat
07:40:00;Senin;18-30;Laki-laki;SMP;Karyawan;2-5 Tahun;;Milik Pribadi;2-5 Tahun;;Area Perkantoran;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Berat
15:17:00;Minggu;31-50;Laki-laki;SMP;Karyawan;5-10 Tahun;Mobil;Milik Pribadi;2-5 Tahun;Tidak Ada Kerusakan;Area Perkantoran;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berputar Balik;Pengemudi atau Pengendara;Laki-laki;18-30;3;Wiraswasta;Normal;Bukan Pejalan Kaki;Mundur;Meninggal
15:17:00;Minggu;31-50;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Truk Besar;;;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Tanah;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;3;Wiraswasta;Normal;Bukan Pejalan Kaki;Mundur;Meninggal
15:50:00;Senin;18-30;Laki-laki;Sekolah Dasar;Karyawan;2-5 Tahun;Lainnya;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Mundur;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
15:50:00;Senin;18-30;Laki-laki;Sekolah Dasar;Milik Pribadi;Lebih dari 10 Tahun;Truk Besar;Milik Pribadi;Lebih dari 10 Tahun;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Mundur;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
09:45:00;Minggu;diAtas 51;Laki-laki;SMP;Karyawan;1-2 Tahun;Mobil;Milik Pribadi;Tidak Diketahui;; Church areas;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;;;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
09:45:00;Minggu;diAtas 51;Laki-laki;SMP;Karyawan;5-10 Tahun;Pickup;Pemerintah;Tidak Diketahui;Tidak Ada Kerusakan; Church areas;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Pejalan Kaki;Cedera Ringan
17:35:00;Kamis;18-30;Laki-laki;SMP;Karyawan;2-5 Tahun;Truk Besar;Milik Pribadi;2-5 Tahun;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Lainnya;Kering;Siang;Normal;Tabrakan Antar Kendaraan;3;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
17:35:00;Kamis;18-30;Laki-laki;SMP;Karyawan;2-5 Tahun;Public (13?45 seats);Milik Pribadi;;Tidak Ada Kerusakan;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus dengan Kemiringan Landai di Daerah Datar;Persimpangan Bentuk Y;Jalan Berkerikil;Kering;Siang;Normal;Tabrakan Antar Kendaraan;3;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
17:35:00;Kamis;31-50;Laki-laki;SMP;Karyawan;2-5 Tahun;Truk Panjang;Milik Pribadi;5-10 Tahun;Tidak Ada Kerusakan;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus dengan Kemiringan Landai di Daerah Datar;Persimpangan Bentuk Y;Jalan Berkerikil;Kering;Siang;Normal;Tabrakan Antar Kendaraan;3;1;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;18-30;3;;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
20:50:00;Minggu;18-30;Tidak Diketahui;SMP;Karyawan;2-5 Tahun;Mobil;Milik Pribadi;2-5 Tahun;;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan dengan Pejalan Kaki;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;2;;;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
20:50:00;Minggu;diAtas 51;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Mobil;Milik Pribadi;5-10 Tahun;; Church areas;Lainnya;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;diAtas 51;3;Pengemudi;Normal;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
21:32:00;Kamis;18-30;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Lainnya;Milik Pribadi;;;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Tanah;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;31-50;3;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
21:32:00;Kamis;31-50;Laki-laki;Sekolah Dasar;Karyawan;5-10 Tahun;;Milik Pribadi;;;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Wiraswasta;Normal;Bukan Pejalan Kaki;Lainnya;Cedera Ringan
